Date,Value
9/20/2024 7:50,1281
9/20/2024 8:00,1327
9/20/2024 8:10,1327
9/20/2024 8:20,931
9/20/2024 8:30,685
9/20/2024 8:40,914
9/20/2024 8:50,1038
9/20/2024 9:00,1266
9/20/2024 9:10,960
9/20/2024 9:20,1570
9/20/2024 9:30,1038
9/20/2024 9:40,2412
9/20/2024 9:50,2519
9/20/2024 10:00,1648
9/20/2024 10:10,3236
9/20/2024 10:20,2594
9/20/2024 10:30,2748
9/20/2024 10:40,1834
9/20/2024 10:50,2213
9/20/2024 11:00,2609
9/20/2024 11:10,3928
9/20/2024 11:20,6920
9/20/2024 11:30,5636
9/20/2024 11:40,8602
9/20/2024 11:50,7214
9/20/2024 12:00,3244
9/20/2024 12:10,4191
9/20/2024 12:20,1076
9/20/2024 12:30,599
9/20/2024 12:40,1177
9/20/2024 12:50,4186
9/20/2024 13:00,2656
9/20/2024 13:10,5222
9/20/2024 13:20,2456
9/20/2024 13:30,3006
9/20/2024 13:40,3327
9/20/2024 13:50,2089
9/20/2024 14:00,3590
9/20/2024 14:10,2705
9/20/2024 14:20,3144
9/20/2024 14:30,622
9/20/2024 14:40,1067
9/20/2024 14:50,1217
9/20/2024 15:00,1848
9/20/2024 15:10,1570
9/20/2024 15:20,1391
9/20/2024 15:30,1316
9/20/2024 15:40,1067
9/20/2024 15:50,1255
9/20/2024 16:00,1831
9/20/2024 16:10,977
9/20/2024 16:20,454
9/20/2024 16:30,0
9/20/2024 16:40,0
9/20/2024 16:50,350
9/20/2024 17:00,0
9/20/2024 17:10,425
9/20/2024 17:20,0
9/20/2024 17:30,0
9/20/2024 17:40,0
9/20/2024 17:50,0
9/20/2024 18:00,0
9/20/2024 18:10,0
9/20/2024 18:20,0
9/20/2024 18:30,0
9/20/2024 18:40,0
9/20/2024 18:50,0
9/20/2024 19:00,0
9/20/2024 19:10,0
9/20/2024 19:20,0
9/20/2024 19:30,0
9/20/2024 19:40,0
9/20/2024 19:50,0
9/20/2024 20:00,0
9/20/2024 20:10,0
9/20/2024 20:20,0
9/20/2024 20:30,0
9/20/2024 20:40,0
9/20/2024 20:50,0
9/20/2024 21:00,0
9/20/2024 21:10,0
9/20/2024 21:20,0
9/20/2024 21:30,0
9/20/2024 21:40,0
9/20/2024 21:50,0
9/20/2024 22:00,0
9/20/2024 22:10,0
9/20/2024 22:20,0
9/20/2024 22:30,0
9/20/2024 22:40,0
9/20/2024 22:50,0
9/20/2024 23:00,0
9/20/2024 23:10,0
9/20/2024 23:20,0
9/20/2024 23:30,0
9/20/2024 23:40,0
9/20/2024 23:50,0
9/21/2024 0:00,0
9/21/2024 0:10,0
9/21/2024 0:20,0
9/21/2024 0:30,0
9/21/2024 0:40,0
9/21/2024 0:50,0
9/21/2024 1:00,0
9/21/2024 1:10,0
9/21/2024 1:20,0
9/21/2024 1:30,0
9/21/2024 1:40,0
9/21/2024 1:50,0
9/21/2024 2:00,0
9/21/2024 2:10,0
9/21/2024 2:20,0
9/21/2024 2:30,0
9/21/2024 2:40,0
9/21/2024 2:50,0
9/21/2024 3:00,0
9/21/2024 3:10,0
9/21/2024 3:20,0
9/21/2024 3:30,0
9/21/2024 3:40,0
9/21/2024 3:50,0
9/21/2024 4:00,0
9/21/2024 4:10,0
9/21/2024 4:20,0
9/21/2024 4:30,0
9/21/2024 4:40,0
9/21/2024 4:50,0
9/21/2024 5:00,0
9/21/2024 5:10,0
9/21/2024 5:20,0
9/21/2024 5:30,0
9/21/2024 5:40,0
9/21/2024 5:50,0
9/21/2024 6:00,0
9/21/2024 6:10,0
9/21/2024 6:20,0
9/21/2024 6:30,0
9/21/2024 6:40,462
9/21/2024 6:50,777
9/21/2024 7:00,991
9/21/2024 7:10,1330
9/21/2024 7:20,1006
9/21/2024 7:30,1188
9/21/2024 7:40,1437
9/21/2024 7:50,1281
9/21/2024 8:00,1463
9/21/2024 8:10,1388
9/21/2024 8:20,1342
9/21/2024 8:30,870
9/21/2024 8:40,2609
9/21/2024 8:50,4275
9/21/2024 9:00,1891
9/21/2024 9:10,1880
9/21/2024 9:20,3086
9/21/2024 9:30,4096
9/21/2024 9:40,8936
9/21/2024 9:50,2155
9/21/2024 10:00,5300
9/21/2024 10:10,4158
9/21/2024 10:20,4432
9/21/2024 10:30,2552
9/21/2024 10:40,6361
9/21/2024 10:50,1878
9/21/2024 11:00,1177
9/21/2024 11:10,1313
9/21/2024 11:20,2766
9/21/2024 11:30,5626
9/21/2024 11:40,5241
9/21/2024 11:50,7183
9/21/2024 12:00,5763
9/21/2024 12:10,8605
9/21/2024 12:20,8352
9/21/2024 12:30,6838
9/21/2024 12:40,8446
9/21/2024 12:50,7681
9/21/2024 13:00,2299
9/21/2024 13:10,7831
9/21/2024 13:20,4252
9/21/2024 13:30,7095
9/21/2024 13:40,3193
9/21/2024 13:50,2503
9/21/2024 14:00,6159
9/21/2024 14:10,3027
9/21/2024 14:20,6127
9/21/2024 14:30,3684
9/21/2024 14:40,3684
9/21/2024 14:50,5548
9/21/2024 15:00,4295
9/21/2024 15:10,2217
9/21/2024 15:20,1345
9/21/2024 15:30,1803
9/21/2024 15:40,865
9/21/2024 15:50,1038
9/21/2024 16:00,1299
9/21/2024 16:10,1585
9/21/2024 16:20,853
9/21/2024 16:30,960
9/21/2024 16:40,775
9/21/2024 16:50,561
9/21/2024 17:00,425
9/21/2024 17:10,0
9/21/2024 17:20,0
9/21/2024 17:30,0
9/21/2024 17:40,0
9/21/2024 17:50,0
9/21/2024 18:00,0
9/21/2024 18:10,0
9/21/2024 18:20,0
9/21/2024 18:30,0
9/21/2024 18:40,0
9/21/2024 18:50,0
9/21/2024 19:00,0
9/21/2024 19:10,0
9/21/2024 19:20,0
9/21/2024 19:30,0
9/21/2024 19:40,0
9/21/2024 19:50,0
9/21/2024 20:00,0
9/21/2024 20:10,0
9/21/2024 20:20,0
9/21/2024 20:30,0
9/21/2024 20:40,0
9/21/2024 20:50,0
9/21/2024 21:00,0
9/21/2024 21:10,0
9/21/2024 21:20,0
9/21/2024 21:30,0
9/21/2024 21:40,0
9/21/2024 21:50,0
9/21/2024 22:00,0
9/21/2024 22:10,0
9/21/2024 22:20,0
9/21/2024 22:30,0
9/21/2024 22:40,0
9/21/2024 22:50,0
9/21/2024 23:00,0
9/21/2024 23:10,0
9/21/2024 23:20,0
9/21/2024 23:30,0
9/21/2024 23:40,0
9/21/2024 23:50,0
9/22/2024 0:00,0
9/22/2024 0:10,0
9/22/2024 0:20,0
9/22/2024 0:30,0
9/22/2024 0:40,0
9/22/2024 0:50,0
9/22/2024 1:00,0
9/22/2024 1:10,0
9/22/2024 1:20,0
9/22/2024 1:30,0
9/22/2024 1:40,0
9/22/2024 1:50,0
9/22/2024 2:00,0
9/22/2024 2:10,0
9/22/2024 2:20,0
9/22/2024 2:30,0
9/22/2024 2:40,0
9/22/2024 2:50,0
9/22/2024 3:00,0
9/22/2024 3:10,0
9/22/2024 3:20,0
9/22/2024 3:30,0
9/22/2024 3:40,0
9/22/2024 3:50,0
9/22/2024 4:00,0
9/22/2024 4:10,0
9/22/2024 4:20,0
9/22/2024 4:30,0
9/22/2024 4:40,0
9/22/2024 4:50,0
9/22/2024 5:00,0
9/22/2024 5:10,0
9/22/2024 5:20,0
9/22/2024 5:30,0
9/22/2024 5:40,0
9/22/2024 5:50,0
9/22/2024 6:00,0
9/22/2024 6:10,0
9/22/2024 6:20,0
9/22/2024 6:30,0
9/22/2024 6:40,0
9/22/2024 6:50,462
9/22/2024 7:00,934
9/22/2024 7:10,656
9/22/2024 7:20,919
9/22/2024 7:30,1098
9/22/2024 7:40,991
9/22/2024 7:50,1067
9/22/2024 8:00,1098
9/22/2024 8:10,1295
9/22/2024 8:20,974
9/22/2024 8:30,1373
9/22/2024 8:40,1984
9/22/2024 8:50,2319
9/22/2024 9:00,2351
9/22/2024 9:10,1527
9/22/2024 9:20,1666
9/22/2024 9:30,916
9/22/2024 9:40,766
9/22/2024 9:50,1055
9/22/2024 10:00,2227
9/22/2024 10:10,3404
9/22/2024 10:20,2751
9/22/2024 10:30,3775
9/22/2024 10:40,3483
9/22/2024 10:50,2583
9/22/2024 11:00,2488
9/22/2024 11:10,3147
9/22/2024 11:20,2887
9/22/2024 11:30,2887
9/22/2024 11:40,2248
9/22/2024 11:50,1967
9/22/2024 12:00,1035
9/22/2024 12:10,1834
9/22/2024 12:20,1620
9/22/2024 12:30,1342
9/22/2024 12:40,974
9/22/2024 12:50,746
9/22/2024 13:00,914
9/22/2024 13:10,2089
9/22/2024 13:20,2181
9/22/2024 13:30,897
9/22/2024 13:40,1539
9/22/2024 13:50,0
9/22/2024 14:00,0
9/22/2024 14:10,497
9/22/2024 14:20,517
9/22/2024 14:30,639
9/22/2024 14:40,442
9/22/2024 14:50,303
9/22/2024 15:00,303
9/22/2024 15:10,410
9/22/2024 15:20,0
9/22/2024 15:30,0
9/22/2024 15:40,0
9/22/2024 15:50,0
9/22/2024 16:00,0
9/22/2024 16:10,0
9/22/2024 16:20,0
9/22/2024 16:30,0
9/22/2024 16:40,0
9/22/2024 16:50,0
9/22/2024 17:00,0
9/22/2024 17:10,0
9/22/2024 17:20,0
9/22/2024 17:30,0
9/22/2024 17:40,0
9/22/2024 17:50,0
9/22/2024 18:00,0
9/22/2024 18:10,0
9/22/2024 18:20,0
9/22/2024 18:30,0
9/22/2024 18:40,0
9/22/2024 18:50,0
9/22/2024 19:00,0
9/22/2024 19:10,0
9/22/2024 19:20,0
9/22/2024 19:30,0
9/22/2024 19:40,0
9/22/2024 19:50,0
9/22/2024 20:00,0
9/22/2024 20:10,0
9/22/2024 20:20,0
9/22/2024 20:30,0
9/22/2024 20:40,0
9/22/2024 20:50,0
9/22/2024 21:00,0
9/22/2024 21:10,0
9/22/2024 21:20,0
9/22/2024 21:30,0
9/22/2024 21:40,0
9/22/2024 21:50,0
9/22/2024 22:00,0
9/22/2024 22:10,0
9/22/2024 22:20,0
9/22/2024 22:30,0
9/22/2024 22:40,0
9/22/2024 22:50,0
9/22/2024 23:00,0
9/22/2024 23:10,0
9/22/2024 23:20,0
9/22/2024 23:30,0
9/22/2024 23:40,0
9/22/2024 23:50,0
9/23/2024 0:00,0
9/23/2024 0:10,0
9/23/2024 0:20,0
9/23/2024 0:30,0
9/23/2024 0:40,0
9/23/2024 0:50,0
9/23/2024 1:00,0
9/23/2024 1:10,0
9/23/2024 1:20,0
9/23/2024 1:30,0
9/23/2024 1:40,0
9/23/2024 1:50,0
9/23/2024 2:00,0
9/23/2024 2:10,0
9/23/2024 2:20,0
9/23/2024 2:30,0
9/23/2024 2:40,0
9/23/2024 2:50,0
9/23/2024 3:00,0
9/23/2024 3:10,0
9/23/2024 3:20,0
9/23/2024 3:30,0
9/23/2024 3:40,0
9/23/2024 3:50,0
9/23/2024 4:00,0
9/23/2024 4:10,0
9/23/2024 4:20,0
9/23/2024 4:30,0
9/23/2024 4:40,0
9/23/2024 4:50,0
9/23/2024 5:00,0
9/23/2024 5:10,0
9/23/2024 5:20,0
9/23/2024 5:30,0
9/23/2024 5:40,0
9/23/2024 5:50,0
9/23/2024 6:00,0
9/23/2024 6:10,0
9/23/2024 6:20,0
9/23/2024 6:30,419
9/23/2024 6:40,523
9/23/2024 6:50,934
9/23/2024 7:00,919
9/23/2024 7:10,974
9/23/2024 7:20,1006
9/23/2024 7:30,1072
9/23/2024 7:40,1448
9/23/2024 7:50,1587
9/23/2024 8:00,1850
9/23/2024 8:10,1998
9/23/2024 8:20,2091
9/23/2024 8:30,1709
9/23/2024 8:40,1038
9/23/2024 8:50,1174
9/23/2024 9:00,792
9/23/2024 9:10,1038
9/23/2024 9:20,624
9/23/2024 9:30,1709
9/23/2024 9:40,3664
9/23/2024 9:50,4136
9/23/2024 10:00,3118
9/23/2024 10:10,2994
9/23/2024 10:20,4707
9/23/2024 10:30,3408
9/23/2024 10:40,5104
9/23/2024 10:50,5865
9/23/2024 11:00,3030
9/23/2024 11:10,2920
9/23/2024 11:20,6051
9/23/2024 11:30,6407
9/23/2024 11:40,6129
9/23/2024 11:50,4859
9/23/2024 12:00,4830
9/23/2024 12:10,3424
9/23/2024 12:20,4663
9/23/2024 12:30,7106
9/23/2024 12:40,7001
9/23/2024 12:50,7279
9/23/2024 13:00,6348
9/23/2024 13:10,3717
9/23/2024 13:20,4695
9/23/2024 13:30,4313
9/23/2024 13:40,5460
9/23/2024 13:50,8227
9/23/2024 14:00,7246
9/23/2024 14:10,8427
9/23/2024 14:20,2785
9/23/2024 14:30,7495
9/23/2024 14:40,2692
9/23/2024 14:50,2967
9/23/2024 15:00,2093
9/23/2024 15:10,2648
9/23/2024 15:20,1574
9/23/2024 15:30,978
9/23/2024 15:40,717
9/23/2024 15:50,668
9/23/2024 16:00,546
9/23/2024 16:10,445
9/23/2024 16:20,318
9/23/2024 16:30,0
9/23/2024 16:40,0
9/23/2024 16:50,0
9/23/2024 17:00,0
9/23/2024 17:10,0
9/23/2024 17:20,0
9/23/2024 17:30,0
9/23/2024 17:40,0
9/23/2024 17:50,0
9/23/2024 18:00,0
9/23/2024 18:10,0
9/23/2024 18:20,0
9/23/2024 18:30,0
9/23/2024 18:40,0
9/23/2024 18:50,0
9/23/2024 19:00,0
9/23/2024 19:10,0
9/23/2024 19:20,0
9/23/2024 19:30,0
9/23/2024 19:40,0
9/23/2024 19:50,0
9/23/2024 20:00,0
9/23/2024 20:10,0
9/23/2024 20:20,0
9/23/2024 20:30,0
9/23/2024 20:40,0
9/23/2024 20:50,0
9/23/2024 21:00,0
9/23/2024 21:10,0
9/23/2024 21:20,0
9/23/2024 21:30,0
9/23/2024 21:40,0
9/23/2024 21:50,0
9/23/2024 22:00,0
9/23/2024 22:10,0
9/23/2024 22:20,0
9/23/2024 22:30,0
9/23/2024 22:40,0
9/23/2024 22:50,0
9/23/2024 23:00,0
9/23/2024 23:10,0
9/23/2024 23:20,0
9/23/2024 23:30,0
9/23/2024 23:40,0
9/23/2024 23:50,0
9/24/2024 0:00,0
9/24/2024 0:10,0
9/24/2024 0:20,0
9/24/2024 0:30,0
9/24/2024 0:40,0
9/24/2024 0:50,0
9/24/2024 1:00,0
9/24/2024 1:10,0
9/24/2024 1:20,0
9/24/2024 1:30,0
9/24/2024 1:40,0
9/24/2024 1:50,0
9/24/2024 2:00,0
9/24/2024 2:10,0
9/24/2024 2:20,0
9/24/2024 2:30,0
9/24/2024 2:40,0
9/24/2024 2:50,0
9/24/2024 3:00,0
9/24/2024 3:10,0
9/24/2024 3:20,0
9/24/2024 3:30,0
9/24/2024 3:40,0
9/24/2024 3:50,0
9/24/2024 4:00,0
9/24/2024 4:10,0
9/24/2024 4:20,0
9/24/2024 4:30,0
9/24/2024 4:40,0
9/24/2024 4:50,0
9/24/2024 5:00,0
9/24/2024 5:10,0
9/24/2024 5:20,0
9/24/2024 5:30,0
9/24/2024 5:40,0
9/24/2024 5:50,0
9/24/2024 6:00,0
9/24/2024 6:10,0
9/24/2024 6:20,0
9/24/2024 6:30,0
9/24/2024 6:40,0
9/24/2024 6:50,0
9/24/2024 7:00,0
9/24/2024 7:10,404
9/24/2024 7:20,497
9/24/2024 7:30,0
9/24/2024 7:40,404
9/24/2024 7:50,358
9/24/2024 8:00,644
9/24/2024 8:10,711
9/24/2024 8:20,780
9/24/2024 8:30,1055
9/24/2024 8:40,1610
9/24/2024 8:50,2232
9/24/2024 9:00,1853
9/24/2024 9:10,2053
9/24/2024 9:20,2247
9/24/2024 9:30,2923
9/24/2024 9:40,3285
9/24/2024 9:50,4356
9/24/2024 10:00,4599
9/24/2024 10:10,4741
9/24/2024 10:20,4938
9/24/2024 10:30,4756
9/24/2024 10:40,4617
9/24/2024 10:50,4589
9/24/2024 11:00,4389
9/24/2024 11:10,4311
9/24/2024 11:20,4386
9/24/2024 11:30,4354
9/24/2024 11:40,4389
9/24/2024 11:50,4221
9/24/2024 12:00,4221
9/24/2024 12:10,3932
9/24/2024 12:20,4100
9/24/2024 12:30,4354
9/24/2024 12:40,4801
9/24/2024 12:50,5322
9/24/2024 13:00,4711
9/24/2024 13:10,4315
9/24/2024 13:20,5107
9/24/2024 13:30,4876
9/24/2024 13:40,4543
9/24/2024 13:50,4343
9/24/2024 14:00,4057
9/24/2024 14:10,3733
9/24/2024 14:20,3426
9/24/2024 14:30,3105
9/24/2024 14:40,3137
9/24/2024 14:50,2662
9/24/2024 15:00,2818
9/24/2024 15:10,2616
9/24/2024 15:20,2280
9/24/2024 15:30,1852
9/24/2024 15:40,1559
9/24/2024 15:50,1310
9/24/2024 16:00,1085
9/24/2024 16:10,949
9/24/2024 16:20,781
9/24/2024 16:30,613
9/24/2024 16:40,500
9/24/2024 16:50,399
9/24/2024 17:00,312
9/24/2024 17:10,0
9/24/2024 17:20,0
9/24/2024 17:30,0
9/24/2024 17:40,0
9/24/2024 17:50,0
9/24/2024 18:00,0
9/24/2024 18:10,0
9/24/2024 18:20,0
9/24/2024 18:30,0
9/24/2024 18:40,0
9/24/2024 18:50,0
9/24/2024 19:00,0
9/24/2024 19:10,0
9/24/2024 19:20,0
9/24/2024 19:30,0
9/24/2024 19:40,0
9/24/2024 19:50,0
9/24/2024 20:00,0
9/24/2024 20:10,0
9/24/2024 20:20,0
9/24/2024 20:30,0
9/24/2024 20:40,0
9/24/2024 20:50,0
9/24/2024 21:00,0
9/24/2024 21:10,0
9/24/2024 21:20,0
9/24/2024 21:30,0
9/24/2024 21:40,0
9/24/2024 21:50,0
9/24/2024 22:00,0
9/24/2024 22:10,0
9/24/2024 22:20,0
9/24/2024 22:30,0
9/24/2024 22:40,0
9/24/2024 22:50,0
9/24/2024 23:00,0
9/24/2024 23:10,0
9/24/2024 23:20,0
9/24/2024 23:30,0
9/24/2024 23:40,0
9/24/2024 23:50,0
9/25/2024 0:00,0
9/25/2024 0:10,0
9/25/2024 0:20,0
9/25/2024 0:30,0
9/25/2024 0:40,0
9/25/2024 0:50,0
9/25/2024 1:00,0
9/25/2024 1:10,0
9/25/2024 1:20,0
9/25/2024 1:30,0
9/25/2024 1:40,0
9/25/2024 1:50,0
9/25/2024 2:00,0
9/25/2024 2:10,0
9/25/2024 2:20,0
9/25/2024 2:30,0
9/25/2024 2:40,0
9/25/2024 2:50,0
9/25/2024 3:00,0
9/25/2024 3:10,0
9/25/2024 3:20,0
9/25/2024 3:30,0
9/25/2024 3:40,0
9/25/2024 3:50,0
9/25/2024 4:00,0
9/25/2024 4:10,0
9/25/2024 4:20,0
9/25/2024 4:30,0
9/25/2024 4:40,0
9/25/2024 4:50,0
9/25/2024 5:00,0
9/25/2024 5:10,0
9/25/2024 5:20,0
9/25/2024 5:30,0
9/25/2024 5:40,0
9/25/2024 5:50,0
9/25/2024 6:00,0
9/25/2024 6:10,0
9/25/2024 6:20,0
9/25/2024 6:30,0
9/25/2024 6:40,355
9/25/2024 6:50,676
9/25/2024 7:00,1087
9/25/2024 7:10,1454
9/25/2024 7:20,2380
9/25/2024 7:30,3103
9/25/2024 7:40,2672
9/25/2024 7:50,2380
9/25/2024 8:00,3372
9/25/2024 8:10,2565
9/25/2024 8:20,1437
9/25/2024 8:30,6156
9/25/2024 8:40,5210
9/25/2024 8:50,3789
9/25/2024 9:00,6339
9/25/2024 9:10,6753
9/25/2024 9:20,3790
9/25/2024 9:30,7672
9/25/2024 9:40,5475
9/25/2024 9:50,7767
9/25/2024 10:00,7657
9/25/2024 10:10,8269
9/25/2024 10:20,8104
9/25/2024 10:30,8459
9/25/2024 10:40,8520
9/25/2024 10:50,8842
9/25/2024 11:00,8767
9/25/2024 11:10,8784
9/25/2024 11:20,8860
9/25/2024 11:30,9167
9/25/2024 11:40,9044
9/25/2024 11:50,1870
9/25/2024 12:00,2143
9/25/2024 12:10,6352
9/25/2024 12:20,4514
9/25/2024 12:30,1673
9/25/2024 12:40,1986
9/25/2024 12:50,7862
9/25/2024 13:00,7949
9/25/2024 13:10,2965
9/25/2024 13:20,2984
9/25/2024 13:30,1974
9/25/2024 13:40,2388
9/25/2024 13:50,2063
9/25/2024 14:00,6159
9/25/2024 14:10,7048
9/25/2024 14:20,5213
9/25/2024 14:30,7540
9/25/2024 14:40,7005
9/25/2024 14:50,6455
9/25/2024 15:00,7003
9/25/2024 15:10,3181
9/25/2024 15:20,2845
9/25/2024 15:30,5904
9/25/2024 15:40,1603
9/25/2024 15:50,1160
9/25/2024 16:00,1221
9/25/2024 16:10,1142
9/25/2024 16:20,882
9/25/2024 16:30,515
9/25/2024 16:40,407
9/25/2024 16:50,338
9/25/2024 17:00,0
9/25/2024 17:10,0
9/25/2024 17:20,0
9/25/2024 17:30,0
9/25/2024 17:40,0
9/25/2024 17:50,0
9/25/2024 18:00,0
9/25/2024 18:10,0
9/25/2024 18:20,0
9/25/2024 18:30,0
9/25/2024 18:40,0
9/25/2024 18:50,0
9/25/2024 19:00,0
9/25/2024 19:10,0
9/25/2024 19:20,0
9/25/2024 19:30,0
9/25/2024 19:40,0
9/25/2024 19:50,0
9/25/2024 20:00,0
9/25/2024 20:10,0
9/25/2024 20:20,0
9/25/2024 20:30,0
9/25/2024 20:40,0
9/25/2024 20:50,0
9/25/2024 21:00,0
9/25/2024 21:10,0
9/25/2024 21:20,0
9/25/2024 21:30,0
9/25/2024 21:40,0
9/25/2024 21:50,0
9/25/2024 22:00,0
9/25/2024 22:10,0
9/25/2024 22:20,0
9/25/2024 22:30,0
9/25/2024 22:40,0
9/25/2024 22:50,0
9/25/2024 23:00,0
9/25/2024 23:10,0
9/25/2024 23:20,0
9/25/2024 23:30,0
9/25/2024 23:40,0
9/25/2024 23:50,0
9/26/2024 0:00,0
9/26/2024 0:10,0
9/26/2024 0:20,0
9/26/2024 0:30,0
9/26/2024 0:40,0
9/26/2024 0:50,0
9/26/2024 1:00,0
9/26/2024 1:10,0
9/26/2024 1:20,0
9/26/2024 1:30,0
9/26/2024 1:40,0
9/26/2024 1:50,0
9/26/2024 2:00,0
9/26/2024 2:10,0
9/26/2024 2:20,0
9/26/2024 2:30,0
9/26/2024 2:40,0
9/26/2024 2:50,0
9/26/2024 3:00,0
9/26/2024 3:10,0
9/26/2024 3:20,0
9/26/2024 3:30,0
9/26/2024 3:40,0
9/26/2024 3:50,0
9/26/2024 4:00,0
9/26/2024 4:10,0
9/26/2024 4:20,0
9/26/2024 4:30,0
9/26/2024 4:40,0
9/26/2024 4:50,0
9/26/2024 5:00,0
9/26/2024 5:10,0
9/26/2024 5:20,0
9/26/2024 5:30,0
9/26/2024 5:40,0
9/26/2024 5:50,0
9/26/2024 6:00,0
9/26/2024 6:10,0
9/26/2024 6:20,0
9/26/2024 6:30,358
9/26/2024 6:40,355
9/26/2024 6:50,806
9/26/2024 7:00,766
9/26/2024 7:10,884
9/26/2024 7:20,1376
9/26/2024 7:30,1897
9/26/2024 7:40,1281
9/26/2024 7:50,1544
9/26/2024 8:00,1830
9/26/2024 8:10,2654
9/26/2024 8:20,3054
9/26/2024 8:30,3557
9/26/2024 8:40,5409
9/26/2024 8:50,5927
9/26/2024 9:00,6674
9/26/2024 9:10,6493
9/26/2024 9:20,6707
9/26/2024 9:30,6831
9/26/2024 9:40,7122
9/26/2024 9:50,7414
9/26/2024 10:00,7508
9/26/2024 10:10,7601
9/26/2024 10:20,8014
9/26/2024 10:30,8245
9/26/2024 10:40,8459
9/26/2024 10:50,8505
9/26/2024 11:00,8488
9/26/2024 11:10,8521
9/26/2024 11:20,8585
9/26/2024 11:30,8784
9/26/2024 11:40,8892
9/26/2024 11:50,8954
9/26/2024 12:00,8847
9/26/2024 12:10,8786
9/26/2024 12:20,8861
9/26/2024 12:30,8938
9/26/2024 12:40,8651
9/26/2024 12:50,8483
9/26/2024 13:00,8223
9/26/2024 13:10,8008
9/26/2024 13:20,8147
9/26/2024 13:30,8237
9/26/2024 13:40,8055
9/26/2024 13:50,7626
9/26/2024 14:00,7029
9/26/2024 14:10,6800
9/26/2024 14:20,6276
9/26/2024 14:30,5661
9/26/2024 14:40,5343
9/26/2024 14:50,5724
9/26/2024 15:00,5374
9/26/2024 15:10,4745
9/26/2024 15:20,4160
9/26/2024 15:30,4084
9/26/2024 15:40,3778
9/26/2024 15:50,3413
9/26/2024 16:00,3181
9/26/2024 16:10,2785
9/26/2024 16:20,2434
9/26/2024 16:30,2170
9/26/2024 16:40,1829
9/26/2024 16:50,1560
9/26/2024 17:00,885
9/26/2024 17:10,749
9/26/2024 17:20,382
9/26/2024 17:30,0
9/26/2024 17:40,0
9/26/2024 17:50,0
9/26/2024 18:00,0
9/26/2024 18:10,0
9/26/2024 18:20,0
9/26/2024 18:30,0
9/26/2024 18:40,0
9/26/2024 18:50,0
9/26/2024 19:00,0
9/26/2024 19:10,0
9/26/2024 19:20,0
9/26/2024 19:30,0
9/26/2024 19:40,0
9/26/2024 19:50,0
9/26/2024 20:00,0
9/26/2024 20:10,0
9/26/2024 20:20,0
9/26/2024 20:30,0
9/26/2024 20:40,0
9/26/2024 20:50,0
9/26/2024 21:00,0
9/26/2024 21:10,0
9/26/2024 21:20,0
9/26/2024 21:30,0
9/26/2024 21:40,0
9/26/2024 21:50,0
9/26/2024 22:00,0
9/26/2024 22:10,0
9/26/2024 22:20,0
9/26/2024 22:30,0
9/26/2024 22:40,0
9/26/2024 22:50,0
9/26/2024 23:00,0
9/26/2024 23:10,0
9/26/2024 23:20,0
9/26/2024 23:30,0
9/26/2024 23:40,0
9/26/2024 23:50,0
9/27/2024 0:00,0
9/27/2024 0:10,0
9/27/2024 0:20,0
9/27/2024 0:30,0
9/27/2024 0:40,0
9/27/2024 0:50,0
9/27/2024 1:00,0
9/27/2024 1:10,0
9/27/2024 1:20,0
9/27/2024 1:30,0
9/27/2024 1:40,0
9/27/2024 1:50,0
9/27/2024 2:00,0
9/27/2024 2:10,0
9/27/2024 2:20,0
9/27/2024 2:30,0
9/27/2024 2:40,0
9/27/2024 2:50,0
9/27/2024 3:00,0
9/27/2024 3:10,0
9/27/2024 3:20,0
9/27/2024 3:30,0
9/27/2024 3:40,0
9/27/2024 3:50,0
9/27/2024 4:00,0
9/27/2024 4:10,0
9/27/2024 4:20,0
9/27/2024 4:30,0
9/27/2024 4:40,0
9/27/2024 4:50,0
9/27/2024 5:00,0
9/27/2024 5:10,0
9/27/2024 5:20,0
9/27/2024 5:30,0
9/27/2024 5:40,0
9/27/2024 5:50,0
9/27/2024 6:00,0
9/27/2024 6:10,0
9/27/2024 6:20,0
9/27/2024 6:30,0
9/27/2024 6:40,0
9/27/2024 6:50,0
9/27/2024 7:00,0
9/27/2024 7:10,0
9/27/2024 7:20,0
9/27/2024 7:30,1234
9/27/2024 7:40,1448
9/27/2024 7:50,1541
9/27/2024 8:00,2244
9/27/2024 8:10,1998
9/27/2024 8:20,5649
9/27/2024 8:30,4000
9/27/2024 8:40,6416
9/27/2024 8:50,6370
9/27/2024 9:00,6739
9/27/2024 9:10,4661
9/27/2024 9:20,6786
9/27/2024 9:30,6957
9/27/2024 9:40,6958
9/27/2024 9:50,7352
9/27/2024 10:00,7557
9/27/2024 10:10,8059
9/27/2024 10:20,8198
9/27/2024 10:30,8370
9/27/2024 10:40,8935
9/27/2024 10:50,8553
9/27/2024 11:00,8614
9/27/2024 11:10,7742
9/27/2024 11:20,8538
9/27/2024 11:30,8983
9/27/2024 11:40,8847
9/27/2024 11:50,4624
9/27/2024 12:00,9672
9/27/2024 12:10,2299
9/27/2024 12:20,4441
9/27/2024 12:30,2878
9/27/2024 12:40,8320
9/27/2024 12:50,8046
9/27/2024 13:00,9456
9/27/2024 13:10,2692
9/27/2024 13:20,7755
9/27/2024 13:30,3488
9/27/2024 13:40,2570
9/27/2024 13:50,1852
9/27/2024 14:00,1792
9/27/2024 14:10,8486
